tcs_customer_id;credit_limit;fact_close_date;outstanding;next_pmt;curr_balance_amt;current_delq;ttl_delq_5;ttl_delq_5_29;ttl_delq_30;ttl_delq_30_59;ttl_delq_60_89;ttl_delq_90_plus;delq_balance;max_delq_balance;currency_CHF;currency_EUR;currency_RUB;currency_USD;credits_count
36747;2365,4668;1;1728,059336;144,6192;120,8812;0,0;1;0;1;0;0;0;0,0;0,6308;0;0;5;0;5
36748;996,0;0;0,0;0,0;775,1204;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36749;10370,2192;2;0,0;0,0;11584,6752;0,0;0;0;0;1;0;2;0,0;0,0;0;0;2;0;2
36750;384,6884;1;62,36454;0,0;0,0;0,0;0;3;3;3;0;0;0,0;63,254632;0;0;2;0;2
36751;330,8048;0;230,286488;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36752;11665,5172;5;4466,846856;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;11;0;11
36753;1686,1948;3;0,0;0,0;772,1324;0,0;2;2;4;1;0;0;0,0;82,473448;0;0;3;0;3
36754;2343,7208;2;334,8884;71,9776;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
36755;6399,8312;9;544,7788;271,8416;7680,7204;0,0;0;4;4;3;7;16;0,0;1186,06668;0;0;10;0;10
36756;5536,1;3;0,0;35,0924;1002,308;0,0;0;3;3;0;0;0;0,0;0,0;0;0;6;0;6
36757;2358,4616;6;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;6;0;6
36758;3320,0;1;0,0;0,0;4861,4096;0,0;0;4;4;1;1;11;0,0;0,0;0;0;1;0;1
36759;1942,2;0;0,0;0,0;926,28;0,0;0;1;1;2;2;18;0,0;0,0;0;0;1;0;1
36760;688,402;1;332,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36761;1415,7476;2;673,2628;0,0;0,0;0,0;0;4;4;2;1;10;0,0;41,270588;0;0;3;0;3
36762;859,8468;2;0,0;0,0;0,0;0,0;0;2;2;2;3;5;0,0;362,798644;0;0;2;0;2
36763;8276,926;4;2193,524;1740,7092;9255,7284;0,0;0;1;1;2;0;0;0,0;0,0;0;0;7;0;7
36764;3458,3444;0;2903,3068;248,004;744,012;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36765;9600,1452;2;1431,2852;72,542;8789,6336;0,0;0;2;2;0;0;4;0,0;0,0;0;0;4;0;4
36766;10851,2208;4;3016,9504;207,6328;7028,6392;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
36767;17881,4868;3;9877,58764;428,7448;3368,4388;0,0;0;0;0;0;0;0;0,0;0,0;0;0;8;0;8
36768;1992,0;0;0,0;0,0;1834,8976;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36769;26459,902;10;1296,180124;708,9528;14862,1128;88,0;11;31;42;17;3;4;127,0232;821,784328;0;0;16;0;16
36770;6981,6612;2;4871,4692;0,0;1185,24;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
36771;430,5376;0;388,9048;87,1168;87,1168;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36772;10633,96;0;7255,257088;341,96;3866,7376;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36773;17861,9652;1;15992,40016;429,7408;0,0;0,0;0;1;1;0;0;0;0,0;0,0;0;0;5;0;5
36774;34724,212;2;7836,9928;906,5592;12347,3788;29,0;0;1;1;0;0;0;3,3532;3,3532;0;0;6;0;6
36775;9867,6044;6;1534,191588;0,0;5273,488;0,0;0;0;0;0;0;0;0,0;0,0;0;0;8;0;8
36776;199,2;0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36777;20230,8848;2;94,8524;30,5108;24132,8476;0,0;23;17;40;9;2;0;0,0;504,919212;0;0;4;2;6
36778;2549,594;0;1618,317068;0,0;0,0;0,0;0;1;1;0;0;0;0,0;0,016932;0;0;2;0;2
36779;435,8828;0;435,8828;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36780;4183,2;0;0,0;165,9336;1740,676;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36781;4980,0;0;4287,78;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36782;1728,1596;4;161,3852;0,0;92,96;0,0;0;3;3;2;2;0;0,0;111,844492;0;0;5;0;5
36783;2430,24;1;298,0364;32,8348;2562,874;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36784;885,61;1;163,9748;33,8308;31,4404;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36785;5439,7868;1;4550,2924;236,6496;2400,194;29,0;0;1;1;0;0;0;0,0;0,0;0;0;3;0;3
36786;5633,9736;10;0,0;0,0;915,4568;0,0;3;3;6;1;1;0;0,0;86,328632;0;0;10;0;10
36787;7238,9944;0;3564,7504;274,0328;5922,3156;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36788;3774,01;1;3257,1856;135,5888;410,3188;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36789;5492,7408;0;5298,098828;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36790;989,1608;0;363,3076;95,5496;535,7152;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36791;7248,39;1;1172,3584;134,4268;3758,8376;0,0;0;1;1;0;0;0;0,0;0,0;0;0;4;0;4
36792;2888,4;4;400,06;200,03;1687,2572;0,0;0;0;0;0;0;0;0,0;0,0;0;0;6;0;6
36793;825,518;2;0,0;0,0;626,2184;0,0;0;0;0;0;0;4;0,0;211,582604;0;0;2;0;2
36794;1059,08;3;597,5668;0,0;188,908;0,0;0;1;1;0;0;0;0,0;30,867036;0;0;4;0;4
36795;1355,722;3;0,0;52,2568;728,3084;0,0;0;2;2;0;0;0;0,0;38,081396;0;0;3;0;3
36796;1398,3508;2;996,166;176,624;234,9564;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36797;1865,9396;2;271,2108;146,3456;680,0688;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
36798;54713,6;6;4015,3076;0,0;50002,7856;30,0;0;7;7;2;0;0;195,7804;195,7804;0;0;8;0;8
36799;715,0616;0;508,292;108,4976;261,2176;0,0;0;1;1;0;0;0;0,0;0,0;0;0;2;0;2
36800;137,3816;0;79,519976;0,0;0,0;0,0;0;3;3;0;0;0;0,0;10,404216;0;0;1;0;1
36801;231,6364;0;15,9692;0,0;240,7664;89,0;0;3;3;2;1;0;15,9692;15,9692;0;0;2;0;2
36802;743,3148;2;0,0;49,5012;563,0056;5,0;2;7;9;2;0;0;28,069604;29,261152;0;0;3;0;3
36803;27183,2636;1;15339,2632;717,618;16037,8576;0,0;0;1;1;0;0;0;0,0;0,0;0;0;4;0;4
36804;5954,9512;7;0,0;0,0;7122,894;0,0;0;31;31;2;0;0;0,0;0,0;0;0;8;0;8
36805;1736,526;1;1047,203364;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36806;4316,0;2;0,0;0,0;2666,4248;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36807;7968,0;1;0,0;0,0;0,0;0,0;0;2;2;0;0;0;0,0;0,0;0;0;1;0;1
36808;8812,7408;0;8566,784576;166,0332;332,1328;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36809;27535,6816;9;5841,374996;549,4268;8920,3088;59,0;0;12;12;1;0;0;295,0816;300,202368;0;0;15;0;15
36810;1417,4408;1;897,7612;49,8;675,786;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36811;4214,408;2;1598,689228;0,0;0,0;0,0;7;1;8;0;0;0;0,0;166,191232;0;0;3;0;3
36812;7008,9184;0;1950,4336;249,3984;2174,102;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
36813;996,0;0;950,9808;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36814;1646,886;3;0,0;0,0;32747,7164;746,0;0;4;4;4;2;14;857,216032;857,216032;0;0;4;0;4
36815;511,446;1;0,0;103,1524;611,4776;0,0;0;1;1;0;0;0;0,0;0,0;0;0;1;0;1
36816;664,0;0;513,9028;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36817;394,0176;1;0,0;0,0;0,0;0,0;0;0;0;0;0;5;0,0;219,342772;0;0;1;0;1
36818;4272,5412;2;1292,293068;0,0;0,0;0,0;0;1;1;0;0;1;0,0;67,320636;0;0;4;0;4
36819;2686,0128;2;0,0;0,0;525,9876;29,0;0;1;1;0;0;0;0,0;0,0;0;0;3;0;3
36820;3478,2644;2;1158,973488;0,0;0,0;82,0;3;9;12;1;1;1;199,2;221,308544;0;0;4;0;4
36821;64,74;0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36822;3663,9852;2;1042,9448;20,1524;178,6492;30,0;0;1;1;0;0;0;133,464;133,464;0;0;5;0;5
36823;3743,8644;0;905,9948;57,6352;1493,3692;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36824;818,2804;2;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36825;1298,1532;0;618,455244;0,0;0,0;0,0;2;5;7;0;0;0;0,0;53,269068;0;0;1;0;1
36826;432,4964;0;0,0;0,0;121,512;1237,0;0;5;5;0;2;13;72,941396;72,941396;0;0;2;0;2
36827;568,9484;2;848,094;0,0;0,0;0,0;0;0;0;1;1;2;848,094;848,094;0;0;2;0;2
36828;6128,6536;2;664,0;0,0;726,9804;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
36829;15201,0848;4;3769,362;355,8708;4108,5;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
36830;1270,398;0;0,0;0,0;107,236;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36831;2659,32;2;0,0;86,984;846,102;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
36832;3315,1528;3;2480,754464;19,3556;1460,8332;44,0;0;12;12;0;0;0;134,787684;134,787684;0;0;5;0;5
36833;256,138;2;0,0;0,0;0,0;0,0;0;0;0;1;0;0;0,0;2,755932;0;0;2;0;2
36834;437,1776;0;279,9092;0,0;0,0;0,0;0;2;2;0;0;0;0,0;0,0;0;0;1;0;1
36835;24915,2056;4;8277,006012;132,0696;10547,142;0,0;0;0;0;0;0;0;0,0;0,0;0;0;10;0;10
36836;6005,3156;1;4262,5148;0,0;2357,2;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36837;339,6692;2;57,602;0,0;364,37;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36838;776,4484;0;776,4484;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36839;376,488;0;0,0;0,0;0,0;28,0;3;6;9;1;0;0;9,927796;39,2756;0;0;1;0;1
36840;3631,084;3;0,0;0,0;0,0;0,0;0;1;1;1;0;1;0,0;84,988348;0;0;3;0;3
36841;178,948;1;0,0;0,0;0,0;0,0;0;2;2;0;0;0;0,0;24,9;0;0;2;0;2
36842;6105,812;4;1752,628;88,1792;3867,8332;0,0;0;3;3;2;0;4;0,0;1432,736704;0;0;8;0;8
36843;609,6516;1;0,0;57,4692;200,8932;1290,0;0;0;0;0;0;40;522,3688;522,3688;0;0;2;0;2
36844;40338,664;6;18923,7012;2223,1716;24037,2316;0,0;16;2;18;1;0;0;0,0;215,8664;0;0;14;0;14
36845;7663,6888;3;4766,163448;0,0;0,0;0,0;4;6;10;0;0;0;0,0;72,853416;0;0;6;0;6
36846;5291,9472;2;1361,1668;0,0;4720,1768;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36847;887,9672;1;0,0;0,0;0,0;0,0;0;3;3;1;0;3;0,0;286,592028;0;0;1;0;1
36848;8856,0668;1;2485,0864;1242,5432;1873,144;0,0;0;0;0;1;1;0;0,0;0,0;0;0;3;0;3
36849;2968,9764;3;816,47764;0,0;1102,9372;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
36850;402,716;1;0,0;0,0;0,0;0,0;0;0;0;0;0;3;0,0;305,502084;0;0;1;0;1
36851;2133,6312;4;342,624;111,552;620,8068;0,0;0;1;1;0;0;0;0,0;0,0;0;0;5;0;5
36852;6505,5068;2;3972,81326;0,0;2533,3924;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
36853;1146,7612;2;27,825584;0,0;0,0;0,0;1;0;1;0;0;0;0,0;48,94344;0;0;3;0;3
36854;3376,44;2;1416,0132;99,6;0,0;0,0;0;0;0;2;0;0;99,6;99,6;0;0;3;0;3
36855;10426,958;16;0,0;64,8064;3026,5784;0,0;0;4;4;1;0;0;0,0;41,604912;0;0;17;0;17
36856;972,594;1;0,0;0,0;1176,5084;0,0;0;1;1;1;1;2;0,0;0,0;0;0;1;0;1
36857;619,8772;0;520,6424;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36858;2696,172;1;0,0;107,9664;5727,83;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36859;6464,9696;5;1449,659076;23,572;4307,2684;0,0;3;10;13;3;0;0;0,0;103,778884;0;0;9;0;9
36860;830,0;1;0,0;0,0;1098,3556;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36861;278,7804;1;0,0;0,0;0,0;0,0;0;0;0;0;1;3;0,0;220,735512;0;0;1;0;1
36862;1628,4268;2;115,52438;0,0;3961,092;0,0;11;0;11;0;0;0;0,0;96,446;0;0;3;0;3
36863;72143,0024;3;58876,304312;1537,0272;16532,272;0,0;0;0;0;0;0;0;0,0;0,0;0;0;9;0;9
36864;4305,9736;1;610,578876;0,0;3055,064;0,0;2;11;13;1;0;0;0,0;58,636844;0;0;3;0;3
36865;1705,152;3;28,298684;0,0;579,2072;0,0;1;4;5;1;0;0;0,0;24,88838;0;0;5;0;5
36866;2003,288;1;1718,432;51,3272;226,258;90,0;0;3;3;1;0;0;143,3244;143,3244;0;0;4;0;4
36867;23800,416;0;16197,1844;0,0;14362,818;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36868;0,0;0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36869;29548,0;0;19420,4728;385,7508;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36870;4810,4144;1;3513,058;0,0;1657,344;0,0;0;2;2;0;0;0;0,0;0,0;0;0;4;0;4
36871;8537,8116;1;5990,3756;36,8852;2271,9756;0,0;0;0;0;0;0;0;0,0;0,0;0;0;6;0;6
36872;4071,9136;2;2528,0472;115,5028;0,0;0,0;0;1;1;0;0;0;0,0;0,0;0;0;4;0;4
36873;341,628;2;0,0;0,0;0,0;0,0;0;0;0;0;0;4;0,0;79,842016;0;0;2;0;2
36874;0,0;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36875;1554,6896;0;276,123072;0,0;0,0;0,0;1;0;1;0;0;0;0,0;47,058676;0;0;2;0;2
36876;19556,128;6;5480,254944;558,8888;8404,5468;0,0;0;0;0;0;0;0;0,0;0,0;0;0;15;0;15
36877;439,3688;0;154,904228;0,0;0,0;170,0;0;0;0;0;0;1;158,226552;158,226552;0;0;1;0;1
36878;32330,16;1;37155,422104;824,228512;88,2124;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;2;4
36879;1950,3672;0;0,0;0,0;1490,68;29,0;0;8;8;0;0;0;27,9544;27,9544;0;0;1;0;1
36880;1950,9316;4;0,0;0,0;2513,0076;0,0;3;6;9;8;8;9;0,0;128,6832;0;0;4;0;4
36881;5966,0732;2;0,0;0,0;3645,194;0,0;0;1;1;0;1;2;0,0;0,0;0;0;3;0;3
36882;12350,2672;0;9679,3272;0,0;239,8036;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36883;4578,4128;3;748,076012;0,0;501,9176;0,0;0;0;0;0;0;0;0,0;0,0;0;0;5;0;5
36884;5553,9948;8;862,868;135,8544;1595,426;0,0;0;0;0;0;0;0;0,0;0,0;0;0;9;0;9
36885;2770,5732;2;2,2908;0,0;1447,3872;0,0;0;3;3;1;0;0;77,2564;77,2564;0;0;3;0;3
36886;17156,6644;4;572,6004;0,0;7768,9992;1910,0;0;6;6;3;3;42;1651,512088;1784,312088;0;0;10;0;10
36887;3320,0;0;0,0;0,0;3081,3252;29,0;0;1;1;0;0;0;132,8;132,8;0;0;1;0;1
36888;2853,7392;2;1407,49906;0,0;0,0;0,0;1;5;6;4;1;2;0,0;119,270668;0;0;4;0;4
36889;350,3596;0;199,1004;70,384;198,1708;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36890;3395,53;2;0,0;34,7272;733,5208;0,0;2;4;6;0;0;0;0,0;49,885656;0;0;4;0;4
36891;7964,68;3;1698,1136;74,6668;7181,99;0,0;0;2;2;0;0;0;0,0;0,0;0;0;5;0;5
36892;3652,0;0;2554,0096;0,0;1716,3736;0,0;0;2;2;0;0;0;0,0;0,0;0;0;1;0;1
36893;1243,0412;2;310,1212;0,0;606,6636;30,0;1;7;8;2;3;7;38,4456;207,892756;0;0;3;0;3
36894;3701,8;0;2640,799048;0,0;0,0;0,0;0;1;1;0;0;0;0,0;0,0;0;0;3;0;3
36895;1060,6736;2;355,834612;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36896;5549,4464;1;3596,731296;0,0;523,564;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36897;1494,0;1;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36898;6364,9048;2;1901,1648;0,0;6573,6332;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36899;4237,7144;2;1877,8252;88,81;1157,8832;0,0;0;6;6;0;0;0;0,0;58,1;0;0;5;0;5
36900;1064,2924;5;0,0;27,6556;626,152;29,0;2;3;5;0;0;0;2,7888;13,259084;0;0;6;0;6
36901;16550,1004;5;14163,0868;0,0;2206,9036;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
36902;3714,5488;0;146,8436;291,3632;2330,9056;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36903;44992,806;2;60804,474988;1458,652956;17100,49;0,0;9;4;13;0;0;0;0,0;186,126172;0;0;4;2;6
36904;287,6116;0;186,36322;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36905;16048,216;3;0,0;332,0996;12646,3116;29,0;1;17;18;7;2;0;331,668;534,772652;0;0;4;0;4
36906;4823,0968;1;1296,3936;53,618;2930,2652;0,0;0;2;2;0;0;0;0,0;0,0;0;0;3;0;3
36907;6719,4808;3;0,0;0,0;934,2812;0,0;2;4;6;0;3;3;0,0;1557,391416;0;0;5;0;5
36908;332,0;2;0,0;0,0;1400,5088;0,0;3;15;18;9;3;2;0,0;78,1196;0;0;2;0;2
36909;647,8316;1;291,1972;0,0;0,0;90,0;0;2;2;2;1;4;139,0416;362,864048;0;0;2;0;2
36910;4840,9916;3;541,6248;116,2996;0,0;0,0;1;11;12;2;1;6;0,0;867,263348;0;0;6;0;6
36911;5691,974;3;0,0;0,0;0,0;0,0;0;0;0;1;0;0;0,0;18,973136;0;0;3;0;3
36912;15413,8304;3;383,0284;0,0;441,1948;420,0;1;6;7;5;6;15;458,136428;469,666788;0;0;3;2;5
36913;6278,0204;1;3274,976484;0,0;0,0;0,0;0;1;1;0;0;0;0,0;0,766256;0;0;3;0;3
36914;152,4544;1;0,0;0,0;0,0;0,0;1;1;2;1;1;1;0,0;76,776992;0;0;1;0;1
36915;29907,224;2;14767,858;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36916;3618,8;1;1482,214;0,0;0,0;0,0;0;4;4;0;0;0;0,0;0,0;0;0;2;0;2
36917;3713,254;3;1070,481876;0,0;0,0;0,0;0;9;9;0;1;0;0,0;85,381768;0;0;5;0;5
36918;8420,9808;5;4288,379924;53,95;350,3596;0,0;0;5;5;0;0;0;0,0;0,291164;0;0;10;0;10
36919;5145,0372;4;1288,3924;401,7532;3697,0524;0,0;7;0;7;0;1;0;0,0;74,267404;0;0;7;0;7
36920;2351,888;1;154,49454;106,3728;1973,4744;0,0;0;1;1;1;0;0;0,0;0,0;0;0;4;0;4
36921;1274,1496;2;0,0;0,0;1310,238;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36922;540,164;0;169,32;0,0;636,776;0,0;0;9;9;2;0;0;45,484;45,484;0;0;1;0;1
36923;159782,7356;5;11827,9316;151,5248;130131,5832;0,0;0;0;0;0;0;0;0,0;0,0;0;0;8;0;8
36924;6606,7004;1;6193,3936;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36925;17571,4984;2;863,4656;0,0;11919,9952;0,0;5;10;15;0;0;0;0,0;250,4276;0;0;3;0;3
36926;773,4604;2;0,0;49,8996;540,3632;29,0;0;5;5;0;0;5;19,9864;105,783168;0;0;3;0;3
36927;1620,1268;2;847,848652;0,0;0,0;0,0;1;10;11;1;0;1;0,0;66,4;0;0;3;0;3
36928;501,32;2;82,6348;0,0;49,1028;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36929;996,0;0;839,462;0,0;156,538;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36930;2722,4;0;2509,1896;54,5476;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36931;2845,8376;1;1754,62;33,9304;66,4;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
36932;1289,6872;0;600,538864;64,74;0,0;0,0;0;1;1;0;0;0;0,0;0,15604;0;0;2;0;2
36933;1323,8168;4;0,0;0,0;573,696;0,0;0;5;5;4;4;6;0,0;64,919612;0;0;4;0;4
36934;1323,8168;4;0,0;0,0;573,696;0,0;0;5;5;4;4;6;0,0;64,919612;0;0;4;0;4
36935;162,4476;1;0,0;0,0;0,0;0,0;2;0;2;0;0;0;0,0;17,613928;0;0;1;0;1
36936;7168,6104;4;1524,3448;171,976;5648,15;0,0;0;9;9;1;1;0;0,0;0,0;0;0;7;0;7
36937;22598,576;1;67365,5888;403,6124;4314,8712;1230,0;0;2;2;1;1;31;66901,2868;67232,037816;0;0;5;0;5
36938;213,144;1;0,0;0,0;292,99;0,0;0;2;2;2;1;0;0,0;0,0;0;0;1;0;1
36939;6508,4948;5;1271,2612;0,0;5982,4076;0,0;3;45;48;9;5;3;0,0;145,3164;0;0;7;0;7
36940;398,4;0;361,5812;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36941;491,8912;1;0,0;0,0;514,4672;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36942;5179,2;1;589,6984;136,784;410,352;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36943;6308,0;1;2010,1936;79,016;2004,2176;60,0;0;1;1;2;0;0;0,0;0,0;0;0;3;0;3
36944;140,7348;0;120,2172;0,0;57,0376;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36945;4679,1084;4;0,0;0,0;891,4532;0,0;0;1;1;2;2;6;0,0;828,918012;0;0;6;0;6
36946;3771,5532;1;0,0;0,0;549,2276;29,0;1;4;5;3;3;0;0,0;9,329864;0;0;4;0;4
36947;1391,246;1;0,0;0,0;796,634;0,0;0;2;2;0;0;0;0,0;0,0;0;0;3;0;3
36948;2797,8968;3;494,348;349,8616;2369,152;0,0;0;6;6;2;0;2;0,0;112,711344;0;0;5;0;5
36949;3631,748;3;0,0;0,0;828,8048;0,0;0;1;1;1;1;24;0,0;0,0;0;0;4;0;4
36950;417,5232;1;171,959068;0,0;161,4848;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36951;16886,848;3;8624,419444;4603,2464;2614,998;36,0;0;3;3;0;1;0;197,547636;228,249336;0;0;10;0;10
36952;5874,5408;1;1685,07264;228,7812;23,738;21,0;0;9;9;7;4;2;24,89502;24,89502;0;0;4;0;4
36953;9621,194;2;3639,6496;88,0464;2766,556;0,0;0;0;0;0;0;0;0,0;0,0;0;0;4;0;4
36954;1098,5216;0;195,007172;0,0;149,4;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36955;5442,9076;5;224,4652;40,3712;2465,6644;0,0;1;4;5;2;0;0;0,0;167,803424;0;0;9;0;9
36956;3466,8768;5;1361,14356;0,0;0,0;0,0;0;1;1;0;0;0;0,0;32,395232;0;0;7;0;7
36957;1973,1424;1;659,01834;0,0;1454,5584;0,0;0;0;0;0;0;0;0,0664;0,0664;0;0;3;0;3
36958;8318,094;1;6257,536;159,7252;1539,2848;0,0;0;8;8;3;1;5;0,0;209,16;0;0;3;0;3
36959;8531,6032;9;3726,534;143,3244;1002,7396;148,0;0;16;16;5;2;25;194,1868;214,15992;0;0;13;0;13
36960;869,9396;2;0,0;0,0;674,956;0,0;0;2;2;1;1;4;0,0;239,826176;0;0;2;0;2
36961;1673,6784;2;0,0;0,0;291,0644;0,0;0;3;3;2;1;0;0,0;0,0;0;0;2;0;2
36962;3880,9804;5;2326,323668;0,0;0,0;0,0;2;7;9;0;0;0;0,0;177,041988;0;0;6;0;6
36963;664,0;0;-0,3652;0,0;539,002;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36964;1778,1256;3;693,1828;0,0;318,72;59,0;0;7;7;7;3;37;123,1388;123,1388;0;0;6;0;6
36965;9960,0;0;0,0;0,0;7089,4948;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36966;12856,9324;6;8285,7572;330,8048;5518,4708;60,0;4;10;14;0;0;0;65,404;174,741228;0;0;12;0;12
36967;9586,9316;0;0,0;300,4268;901,2804;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36968;14992,124;4;9625,7424;0,0;5223,7544;0,0;0;0;0;0;0;0;0,0;0,0;0;0;7;0;7
36969;15714,0248;3;8844,968704;263,5084;3592,9704;0,0;0;0;0;1;0;1;0,0;143,480108;0;0;7;0;7
36970;41046,322;7;11430,024952;357,9292;8992,6184;0,0;0;0;0;0;0;0;0,0;0,0;0;0;11;0;11
36971;166,0;0;30,6768;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36972;2657,162;2;0,0;0,0;1545,8584;0,0;9;5;14;0;0;0;0,0;64,259928;0;0;2;0;2
36973;6214,21;1;0,0;238,044;2820,4728;0,0;0;0;0;0;0;0;0,0;0,0;0;0;2;0;2
36974;5312,0;0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36975;2641,1928;1;1572,1528;70,9484;596,604;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36976;10932,594;1;9134,3492;55,0456;650,3216;0,0;0;0;0;0;0;0;0,0;0,0;0;0;3;0;3
36977;2822,0;0;435,6504;53,7176;0,0;0,0;0;0;0;0;0;0;0,0;0,0;0;0;1;0;1
36978;133,1652;0;113,6768;28,1204;56,1744;89,0;0;1;1;1;1;0;63,1464;63,1464;0;0;1;0;1
36979;15941,1128;3;5992,97516;606,9956;11112,1396;4,0;1;5;6;1;0;0;79,041896;82,918328;0;0;9;0;9
36980;5107,156;7;1984,2644;309,1252;4729,2736;0,0;0;3;3;1;0;0;0,0;24,9;0;0;11;0;11
